Category,Head position
Animals,"['down, layer: 12, head: 15' 'down, layer: 13, head: 5' 'down, layer: 13, head: 4' 'down, layer: 13, head: 3' 'down, layer: 13, head: 2' 'down, layer: 13, head: 1' 'down, layer: 12, head: 19' 'down, layer: 12, head: 18' 'down, layer: 12, head: 17' 'down, layer: 13, head: 6' 'down, layer: 12, head: 14' 'down, layer: 12, head: 13' 'down, layer: 12, head: 12' 'down, layer: 12, head: 10' 'down, layer: 12, head: 9' 'down, layer: 12, head: 8' 'down, layer: 12, head: 7' 'down, layer: 13, head: 16' 'mid, layer: 3, head: 6' 'mid, layer: 3, head: 4' 'mid, layer: 3, head: 3' 'up, layer: 26, head: 8' 'up, layer: 26, head: 3' 'up, layer: 25, head: 19' 'down, layer: 15, head: 8' 'down, layer: 13, head: 19' 'down, layer: 12, head: 6' 'down, layer: 13, head: 15' 'down, layer: 13, head: 12' 'down, layer: 13, head: 11' 'down, layer: 13, head: 10' 'down, layer: 13, head: 9' 'down, layer: 13, head: 8' 'down, layer: 13, head: 7' 'down, layer: 11, head: 10' 'down, layer: 12, head: 4' 'down, layer: 12, head: 3' 'down, layer: 12, head: 2' 'down, layer: 12, head: 1' 'down, layer: 11, head: 19' 'down, layer: 11, head: 16' 'down, layer: 11, head: 15' 'down, layer: 11, head: 12' 'mid, layer: 4, head: 13' 'down, layer: 20, head: 2' 'down, layer: 11, head: 7' 'down, layer: 11, head: 5' 'down, layer: 11, head: 4' 'down, layer: 11, head: 3' 'down, layer: 11, head: 2' 'down, layer: 10, head: 19' 'mid, layer: 5, head: 6' 'mid, layer: 6, head: 10' 'mid, layer: 6, head: 9' 'mid, layer: 6, head: 5' 'mid, layer: 6, head: 4' 'mid, layer: 6, head: 3' 'mid, layer: 6, head: 1' 'mid, layer: 5, head: 19' 'mid, layer: 5, head: 18' 'mid, layer: 4, head: 0' 'mid, layer: 5, head: 4' 'mid, layer: 5, head: 2' 'mid, layer: 5, head: 1' 'mid, layer: 5, head: 0' 'mid, layer: 4, head: 19' 'mid, layer: 4, head: 15' 'mid, layer: 4, head: 14' 'up, layer: 33, head: 1' 'up, layer: 35, head: 9' 'up, layer: 35, head: 4' 'up, layer: 35, head: 3' 'up, layer: 34, head: 6' 'up, layer: 34, head: 5' 'up, layer: 33, head: 8' 'up, layer: 33, head: 7' 'up, layer: 33, head: 5' 'down, layer: 23, head: 3' 'up, layer: 26, head: 13' 'down, layer: 21, head: 12' 'down, layer: 21, head: 11' 'down, layer: 23, head: 10' 'down, layer: 23, head: 9' 'down, layer: 23, head: 6' 'down, layer: 1, head: 0' 'up, layer: 27, head: 16' 'down, layer: 19, head: 9' 'up, layer: 29, head: 15' 'up, layer: 29, head: 13' 'up, layer: 29, head: 12' 'up, layer: 29, head: 11' 'up, layer: 29, head: 5' 'up, layer: 29, head: 4' 'up, layer: 29, head: 2' 'down, layer: 23, head: 2' 'up, layer: 27, head: 12' 'up, layer: 27, head: 9' 'up, layer: 26, head: 16' 'mid, layer: 9, head: 8' 'down, layer: 23, head: 16' 'up, layer: 9, head: 5' 'up, layer: 19, head: 19' 'up, layer: 25, head: 11' 'mid, layer: 0, head: 7' 'mid, layer: 0, head: 3' 'down, layer: 23, head: 17' 'down, layer: 1, head: 6' 'down, layer: 23, head: 15' 'down, layer: 23, head: 12' 'up, layer: 25, head: 13' 'up, layer: 25, head: 12' 'mid, layer: 0, head: 11' 'up, layer: 25, head: 10' 'mid, layer: 2, head: 6' 'mid, layer: 4, head: 10' 'mid, layer: 4, head: 6' 'mid, layer: 4, head: 5' 'mid, layer: 4, head: 4' 'mid, layer: 4, head: 3' 'up, layer: 28, head: 3' 'down, layer: 23, head: 1' 'down, layer: 23, head: 0' 'down, layer: 22, head: 19' 'down, layer: 22, head: 18' 'down, layer: 22, head: 16' 'down, layer: 22, head: 14' 'down, layer: 22, head: 9' 'down, layer: 22, head: 6' 'down, layer: 11, head: 8' 'up, layer: 28, head: 2' 'up, layer: 27, head: 17' 'up, layer: 28, head: 17' 'up, layer: 28, head: 15' 'up, layer: 28, head: 6' 'up, layer: 28, head: 5' 'mid, layer: 0, head: 14' 'up, layer: 18, head: 13' 'mid, layer: 9, head: 6' 'mid, layer: 9, head: 5' 'up, layer: 21, head: 2' 'up, layer: 20, head: 16' 'up, layer: 20, head: 5' 'up, layer: 19, head: 10' 'up, layer: 19, head: 5' 'up, layer: 19, head: 3' 'up, layer: 33, head: 0' 'down, layer: 7, head: 1' 'up, layer: 31, head: 9' 'up, layer: 8, head: 14' 'up, layer: 8, head: 9' 'up, layer: 8, head: 8' 'up, layer: 8, head: 7' 'up, layer: 8, head: 6' 'mid, layer: 9, head: 16' 'down, layer: 8, head: 4' 'down, layer: 8, head: 1' 'down, layer: 7, head: 16' 'down, layer: 7, head: 15' 'down, layer: 7, head: 6' 'down, layer: 7, head: 4' 'mid, layer: 9, head: 19' 'mid, layer: 9, head: 18' 'up, layer: 7, head: 9' 'mid, layer: 9, head: 15' 'mid, layer: 9, head: 14' 'mid, layer: 9, head: 13' 'mid, layer: 9, head: 12' 'mid, layer: 9, head: 11' 'mid, layer: 9, head: 10' 'mid, layer: 9, head: 9' 'down, layer: 3, head: 1' 'up, layer: 18, head: 4' 'up, layer: 15, head: 16' 'up, layer: 14, head: 4' 'down, layer: 4, head: 0' 'down, layer: 3, head: 8' 'down, layer: 3, head: 7' 'down, layer: 3, head: 4' 'down, layer: 3, head: 2' 'up, layer: 18, head: 10' 'down, layer: 2, head: 6' 'up, layer: 29, head: 18' 'up, layer: 29, head: 17' 'up, layer: 29, head: 16' 'down, layer: 6, head: 1' 'down, layer: 5, head: 16' 'down, layer: 5, head: 11' 'up, layer: 9, head: 7' 'up, layer: 7, head: 8' 'up, layer: 20, head: 2' 'down, layer: 1, head: 1' 'up, layer: 19, head: 17' 'up, layer: 19, head: 16' 'up, layer: 9, head: 18' 'up, layer: 9, head: 14' 'up, layer: 9, head: 9' 'down, layer: 10, head: 16' 'up, layer: 9, head: 6' 'down, layer: 1, head: 4' 'up, layer: 9, head: 4' 'up, layer: 17, head: 11' 'up, layer: 17, head: 1' 'up, layer: 10, head: 16' 'up, layer: 18, head: 11' 'mid, layer: 6, head: 13' 'mid, layer: 9, head: 3' 'mid, layer: 9, head: 4' 'down, layer: 8, head: 19' 'down, layer: 9, head: 2' 'down, layer: 8, head: 10' 'down, layer: 9, head: 7']"
Plants,"['down, layer: 9, head: 10' 'down, layer: 9, head: 13' 'down, layer: 9, head: 15' 'up, layer: 31, head: 8' 'down, layer: 3, head: 2' 'down, layer: 3, head: 3' 'down, layer: 3, head: 5' 'down, layer: 3, head: 6' 'down, layer: 3, head: 7' 'up, layer: 34, head: 2' 'up, layer: 33, head: 9' 'up, layer: 33, head: 6' 'down, layer: 6, head: 1' 'up, layer: 29, head: 15' 'up, layer: 33, head: 0' 'up, layer: 29, head: 18' 'mid, layer: 3, head: 0' 'up, layer: 35, head: 7' 'up, layer: 35, head: 9' 'down, layer: 1, head: 1' 'down, layer: 1, head: 2' 'down, layer: 10, head: 4' 'up, layer: 8, head: 4' 'up, layer: 8, head: 12' 'up, layer: 9, head: 2' 'up, layer: 9, head: 4' 'up, layer: 25, head: 11' 'up, layer: 20, head: 0' 'down, layer: 20, head: 8' 'down, layer: 21, head: 14' 'up, layer: 22, head: 0' 'up, layer: 25, head: 13' 'up, layer: 26, head: 8' 'mid, layer: 7, head: 2' 'mid, layer: 7, head: 3' 'mid, layer: 7, head: 8' 'mid, layer: 7, head: 9' 'mid, layer: 7, head: 14' 'up, layer: 18, head: 15' 'up, layer: 19, head: 0' 'up, layer: 19, head: 2' 'up, layer: 19, head: 3' 'up, layer: 19, head: 12' 'up, layer: 19, head: 14' 'mid, layer: 5, head: 15' 'mid, layer: 6, head: 0' 'mid, layer: 6, head: 7' 'mid, layer: 6, head: 13' 'up, layer: 28, head: 2' 'mid, layer: 8, head: 5' 'mid, layer: 8, head: 6' 'mid, layer: 8, head: 10' 'mid, layer: 8, head: 11' 'mid, layer: 8, head: 16' 'mid, layer: 8, head: 17' 'mid, layer: 8, head: 18' 'mid, layer: 9, head: 6' 'mid, layer: 9, head: 9' 'mid, layer: 9, head: 15' 'up, layer: 9, head: 8' 'up, layer: 9, head: 9' 'up, layer: 9, head: 15' 'down, layer: 10, head: 10' 'down, layer: 10, head: 11' 'down, layer: 10, head: 13' 'down, layer: 10, head: 14' 'up, layer: 28, head: 3' 'up, layer: 28, head: 7' 'up, layer: 28, head: 11' 'up, layer: 29, head: 3' 'up, layer: 29, head: 5' 'up, layer: 29, head: 10' 'up, layer: 29, head: 11' 'up, layer: 29, head: 13' 'down, layer: 11, head: 2' 'down, layer: 11, head: 3' 'down, layer: 11, head: 4' 'down, layer: 11, head: 5' 'down, layer: 11, head: 9' 'down, layer: 11, head: 13' 'down, layer: 11, head: 15' 'down, layer: 11, head: 17' 'down, layer: 11, head: 18' 'mid, layer: 4, head: 0' 'mid, layer: 4, head: 3' 'mid, layer: 4, head: 6' 'mid, layer: 4, head: 7' 'mid, layer: 4, head: 10' 'up, layer: 20, head: 16' 'up, layer: 21, head: 8' 'mid, layer: 2, head: 1' 'down, layer: 12, head: 2' 'down, layer: 12, head: 3' 'down, layer: 12, head: 5' 'down, layer: 12, head: 8' 'down, layer: 12, head: 13' 'down, layer: 12, head: 15' 'down, layer: 12, head: 18' 'down, layer: 13, head: 1' 'down, layer: 23, head: 15' 'down, layer: 23, head: 16' 'down, layer: 23, head: 17' 'mid, layer: 0, head: 1' 'mid, layer: 0, head: 3' 'mid, layer: 0, head: 9' 'mid, layer: 0, head: 13' 'mid, layer: 0, head: 14' 'mid, layer: 1, head: 8' 'up, layer: 27, head: 7' 'up, layer: 27, head: 12' 'up, layer: 22, head: 17' 'mid, layer: 4, head: 14' 'mid, layer: 5, head: 0' 'down, layer: 13, head: 3' 'down, layer: 13, head: 4' 'down, layer: 13, head: 10' 'down, layer: 13, head: 12' 'down, layer: 13, head: 14' 'down, layer: 13, head: 15' 'down, layer: 13, head: 17' 'down, layer: 14, head: 7' 'up, layer: 10, head: 19' 'up, layer: 8, head: 0' 'up, layer: 6, head: 11' 'down, layer: 22, head: 16' 'down, layer: 23, head: 1' 'down, layer: 23, head: 9' 'down, layer: 23, head: 12' 'down, layer: 23, head: 13' 'up, layer: 35, head: 1' 'up, layer: 30, head: 5' 'up, layer: 30, head: 6' 'up, layer: 30, head: 7' 'up, layer: 30, head: 9' 'up, layer: 31, head: 3' 'up, layer: 31, head: 4' 'down, layer: 7, head: 7' 'down, layer: 7, head: 14' 'down, layer: 7, head: 16' 'down, layer: 8, head: 16' 'down, layer: 9, head: 1' 'down, layer: 9, head: 2' 'down, layer: 9, head: 7' 'down, layer: 9, head: 9' 'up, layer: 32, head: 9' 'up, layer: 30, head: 0' 'up, layer: 30, head: 1' 'up, layer: 32, head: 8' 'up, layer: 32, head: 7' 'mid, layer: 2, head: 4' 'mid, layer: 2, head: 14' 'mid, layer: 2, head: 19' 'down, layer: 3, head: 8' 'up, layer: 32, head: 2' 'down, layer: 1, head: 5' 'down, layer: 1, head: 6' 'down, layer: 1, head: 8' 'down, layer: 4, head: 9' 'up, layer: 34, head: 5' 'mid, layer: 5, head: 9' 'down, layer: 10, head: 9' 'down, layer: 3, head: 1' 'mid, layer: 2, head: 2' 'up, layer: 20, head: 12' 'up, layer: 20, head: 14' 'down, layer: 12, head: 16' 'up, layer: 8, head: 13' 'up, layer: 9, head: 5' 'mid, layer: 9, head: 8' 'up, layer: 35, head: 0' 'up, layer: 34, head: 8' 'up, layer: 7, head: 9' 'up, layer: 27, head: 9' 'mid, layer: 1, head: 3' 'down, layer: 15, head: 8' 'down, layer: 13, head: 5' 'down, layer: 13, head: 11' 'mid, layer: 6, head: 12' 'mid, layer: 8, head: 2' 'up, layer: 30, head: 2' 'up, layer: 32, head: 0' 'down, layer: 2, head: 1' 'down, layer: 9, head: 11' 'down, layer: 21, head: 2' 'down, layer: 10, head: 8' 'up, layer: 20, head: 19' 'up, layer: 35, head: 3' 'up, layer: 26, head: 16' 'down, layer: 13, head: 2' 'down, layer: 13, head: 18' 'down, layer: 7, head: 15' 'down, layer: 7, head: 11' 'mid, layer: 6, head: 17' 'up, layer: 31, head: 6' 'up, layer: 34, head: 4' 'down, layer: 11, head: 1' 'mid, layer: 3, head: 3' 'down, layer: 2, head: 8' 'up, layer: 33, head: 2' 'up, layer: 7, head: 11' 'mid, layer: 0, head: 7' 'mid, layer: 2, head: 3' 'mid, layer: 2, head: 13' 'down, layer: 4, head: 0' 'up, layer: 33, head: 8' 'up, layer: 31, head: 0' 'down, layer: 4, head: 1' 'up, layer: 6, head: 17' 'down, layer: 14, head: 16' 'mid, layer: 6, head: 11' 'down, layer: 12, head: 14']"
Fruits and Vegetables,"['mid, layer: 4, head: 4' 'down, layer: 12, head: 2' 'mid, layer: 3, head: 7' 'mid, layer: 2, head: 16' 'mid, layer: 2, head: 12' 'up, layer: 8, head: 6' 'down, layer: 11, head: 10' 'down, layer: 11, head: 5' 'down, layer: 11, head: 2' 'down, layer: 11, head: 1' 'down, layer: 10, head: 16' 'down, layer: 10, head: 4' 'mid, layer: 5, head: 6' 'mid, layer: 5, head: 0' 'mid, layer: 4, head: 7' 'down, layer: 12, head: 3' 'up, layer: 6, head: 4' 'mid, layer: 7, head: 5' 'down, layer: 23, head: 9' 'down, layer: 13, head: 19' 'down, layer: 13, head: 15' 'up, layer: 6, head: 19' 'down, layer: 3, head: 2' 'up, layer: 9, head: 15' 'up, layer: 9, head: 11' 'up, layer: 9, head: 9' 'up, layer: 9, head: 5' 'down, layer: 13, head: 6' 'mid, layer: 7, head: 1' 'mid, layer: 6, head: 9' 'mid, layer: 8, head: 9' 'mid, layer: 9, head: 9' 'up, layer: 29, head: 18' 'mid, layer: 8, head: 11' 'up, layer: 32, head: 7' 'mid, layer: 9, head: 8' 'mid, layer: 9, head: 6' 'mid, layer: 9, head: 4' 'mid, layer: 9, head: 2' 'mid, layer: 9, head: 0' 'mid, layer: 8, head: 18' 'up, layer: 29, head: 13' 'up, layer: 29, head: 12' 'down, layer: 4, head: 15' 'down, layer: 4, head: 3' 'up, layer: 9, head: 18' 'up, layer: 28, head: 11' 'up, layer: 28, head: 10' 'up, layer: 28, head: 3' 'up, layer: 28, head: 1' 'up, layer: 27, head: 17' 'down, layer: 6, head: 16' 'down, layer: 5, head: 16' 'up, layer: 30, head: 9' 'up, layer: 35, head: 4' 'down, layer: 12, head: 19' 'down, layer: 12, head: 16' 'down, layer: 12, head: 10' 'down, layer: 12, head: 6' 'down, layer: 21, head: 12' 'down, layer: 22, head: 1' 'up, layer: 19, head: 14' 'up, layer: 9, head: 0' 'up, layer: 8, head: 14' 'up, layer: 8, head: 13' 'mid, layer: 0, head: 17' 'mid, layer: 0, head: 3' 'mid, layer: 6, head: 6' 'down, layer: 23, head: 13' 'up, layer: 19, head: 12' 'up, layer: 19, head: 2' 'down, layer: 17, head: 4' 'down, layer: 23, head: 16' 'up, layer: 26, head: 16' 'down, layer: 8, head: 10' 'down, layer: 3, head: 1' 'down, layer: 1, head: 4' 'up, layer: 30, head: 7' 'up, layer: 30, head: 2' 'up, layer: 31, head: 8' 'up, layer: 29, head: 5' 'mid, layer: 9, head: 16' 'mid, layer: 9, head: 15' 'mid, layer: 9, head: 11' 'mid, layer: 9, head: 10' 'down, layer: 9, head: 13' 'mid, layer: 7, head: 11' 'mid, layer: 7, head: 13' 'mid, layer: 7, head: 14' 'mid, layer: 8, head: 1' 'down, layer: 9, head: 1' 'mid, layer: 7, head: 8' 'mid, layer: 7, head: 7' 'mid, layer: 7, head: 6' 'down, layer: 9, head: 16' 'up, layer: 27, head: 7' 'up, layer: 5, head: 1' 'down, layer: 22, head: 18' 'mid, layer: 5, head: 15' 'down, layer: 22, head: 14' 'down, layer: 3, head: 7' 'mid, layer: 6, head: 17' 'up, layer: 30, head: 1' 'down, layer: 13, head: 7' 'down, layer: 2, head: 3' 'mid, layer: 9, head: 5' 'up, layer: 10, head: 19' 'down, layer: 6, head: 15' 'up, layer: 18, head: 13' 'down, layer: 13, head: 4' 'up, layer: 35, head: 9' 'down, layer: 11, head: 12' 'mid, layer: 0, head: 13' 'up, layer: 20, head: 13' 'down, layer: 12, head: 7' 'down, layer: 14, head: 13' 'down, layer: 13, head: 9' 'mid, layer: 4, head: 13' 'up, layer: 8, head: 4' 'up, layer: 30, head: 5' 'up, layer: 10, head: 9' 'up, layer: 28, head: 19' 'down, layer: 23, head: 10' 'down, layer: 4, head: 2' 'up, layer: 27, head: 1' 'down, layer: 12, head: 12' 'up, layer: 11, head: 4' 'down, layer: 12, head: 13' 'up, layer: 28, head: 14' 'down, layer: 10, head: 11' 'mid, layer: 5, head: 19' 'down, layer: 10, head: 6' 'down, layer: 11, head: 18' 'up, layer: 27, head: 8' 'up, layer: 29, head: 11' 'mid, layer: 8, head: 6' 'down, layer: 12, head: 9' 'up, layer: 28, head: 4' 'up, layer: 21, head: 12' 'up, layer: 17, head: 9' 'down, layer: 20, head: 16' 'mid, layer: 0, head: 19' 'down, layer: 23, head: 18' 'up, layer: 35, head: 6' 'up, layer: 26, head: 13' 'down, layer: 7, head: 16' 'mid, layer: 0, head: 5' 'down, layer: 8, head: 2' 'up, layer: 7, head: 0' 'up, layer: 22, head: 15' 'up, layer: 33, head: 4' 'up, layer: 16, head: 4' 'down, layer: 6, head: 17' 'down, layer: 9, head: 7' 'up, layer: 29, head: 17' 'down, layer: 6, head: 11' 'up, layer: 24, head: 2' 'up, layer: 0, head: 17' 'up, layer: 8, head: 9' 'up, layer: 8, head: 5' 'up, layer: 19, head: 4' 'up, layer: 8, head: 17' 'down, layer: 18, head: 17' 'up, layer: 27, head: 0' 'down, layer: 2, head: 6' 'down, layer: 12, head: 15' 'up, layer: 21, head: 1' 'down, layer: 5, head: 15' 'up, layer: 27, head: 15' 'mid, layer: 6, head: 3' 'up, layer: 33, head: 1' 'down, layer: 3, head: 8' 'mid, layer: 0, head: 0' 'mid, layer: 7, head: 4' 'down, layer: 11, head: 13' 'up, layer: 14, head: 4' 'mid, layer: 8, head: 2' 'up, layer: 21, head: 11' 'down, layer: 7, head: 3' 'down, layer: 15, head: 2' 'down, layer: 13, head: 11' 'down, layer: 12, head: 0' 'up, layer: 21, head: 3' 'down, layer: 22, head: 16' 'down, layer: 8, head: 9' 'down, layer: 3, head: 4' 'mid, layer: 1, head: 1' 'up, layer: 10, head: 11' 'up, layer: 9, head: 8' 'up, layer: 24, head: 7' 'up, layer: 18, head: 18' 'up, layer: 22, head: 17' 'up, layer: 31, head: 5' 'up, layer: 7, head: 8' 'down, layer: 23, head: 4' 'mid, layer: 5, head: 2' 'down, layer: 14, head: 12' 'up, layer: 29, head: 8' 'up, layer: 24, head: 4' 'down, layer: 6, head: 10' 'up, layer: 23, head: 8' 'mid, layer: 2, head: 17' 'down, layer: 3, head: 3' 'up, layer: 0, head: 13' 'up, layer: 32, head: 8' 'mid, layer: 3, head: 3' 'mid, layer: 6, head: 10' 'up, layer: 32, head: 0' 'up, layer: 19, head: 9' 'down, layer: 10, head: 8' 'up, layer: 20, head: 15']"
People,"['down, layer: 9, head: 4' 'down, layer: 11, head: 3' 'down, layer: 11, head: 2' 'down, layer: 10, head: 17' 'down, layer: 10, head: 14' 'mid, layer: 5, head: 15' 'mid, layer: 5, head: 18' 'mid, layer: 6, head: 0' 'down, layer: 10, head: 7' 'down, layer: 10, head: 4' 'down, layer: 9, head: 19' 'mid, layer: 6, head: 6' 'down, layer: 9, head: 15' 'mid, layer: 6, head: 9' 'mid, layer: 6, head: 10' 'mid, layer: 6, head: 12' 'down, layer: 11, head: 5' 'down, layer: 9, head: 3' 'mid, layer: 9, head: 3' 'mid, layer: 9, head: 2' 'mid, layer: 8, head: 18' 'mid, layer: 8, head: 16' 'up, layer: 19, head: 8' 'up, layer: 19, head: 9' 'up, layer: 8, head: 10' 'down, layer: 9, head: 2' 'down, layer: 8, head: 19' 'down, layer: 8, head: 16' 'mid, layer: 7, head: 11' 'mid, layer: 5, head: 6' 'up, layer: 28, head: 9' 'down, layer: 12, head: 15' 'up, layer: 9, head: 10' 'up, layer: 9, head: 13' 'up, layer: 9, head: 16' 'mid, layer: 8, head: 13' 'mid, layer: 8, head: 12' 'mid, layer: 8, head: 9' 'mid, layer: 8, head: 5' 'mid, layer: 8, head: 2' 'mid, layer: 8, head: 0' 'mid, layer: 7, head: 19' 'mid, layer: 7, head: 13' 'down, layer: 13, head: 2' 'down, layer: 13, head: 1' 'down, layer: 12, head: 16' 'up, layer: 19, head: 5' 'down, layer: 13, head: 10' 'down, layer: 12, head: 12' 'down, layer: 13, head: 12' 'down, layer: 12, head: 7' 'down, layer: 13, head: 17' 'down, layer: 12, head: 1' 'up, layer: 23, head: 14' 'up, layer: 19, head: 10' 'down, layer: 11, head: 17' 'mid, layer: 2, head: 4' 'mid, layer: 5, head: 12' 'down, layer: 11, head: 11' 'mid, layer: 5, head: 13' 'mid, layer: 5, head: 14' 'up, layer: 27, head: 6' 'down, layer: 22, head: 0' 'mid, layer: 6, head: 17' 'mid, layer: 9, head: 19' 'mid, layer: 9, head: 16' 'mid, layer: 9, head: 15' 'mid, layer: 9, head: 13' 'up, layer: 29, head: 4' 'mid, layer: 9, head: 10' 'down, layer: 8, head: 11' 'up, layer: 29, head: 5' 'mid, layer: 9, head: 7' 'mid, layer: 9, head: 5' 'down, layer: 7, head: 6' 'down, layer: 7, head: 3' 'mid, layer: 9, head: 9' 'mid, layer: 4, head: 9' 'mid, layer: 4, head: 8' 'mid, layer: 4, head: 5' 'up, layer: 29, head: 19' 'mid, layer: 4, head: 15' 'mid, layer: 5, head: 0' 'up, layer: 35, head: 0' 'mid, layer: 6, head: 18' 'up, layer: 27, head: 19' 'mid, layer: 6, head: 19' 'mid, layer: 5, head: 4' 'mid, layer: 3, head: 13' 'mid, layer: 2, head: 8' 'mid, layer: 7, head: 1' 'down, layer: 8, head: 5' 'up, layer: 28, head: 17' 'down, layer: 7, head: 12' 'up, layer: 25, head: 19' 'up, layer: 26, head: 2' 'down, layer: 23, head: 0' 'mid, layer: 6, head: 13' 'up, layer: 28, head: 16' 'up, layer: 19, head: 15' 'up, layer: 25, head: 13' 'down, layer: 6, head: 4' 'up, layer: 28, head: 10' 'down, layer: 23, head: 8' 'down, layer: 7, head: 13' 'mid, layer: 4, head: 11' 'mid, layer: 4, head: 10' 'up, layer: 29, head: 16' 'down, layer: 6, head: 10' 'down, layer: 4, head: 9' 'mid, layer: 1, head: 5' 'down, layer: 8, head: 10' 'up, layer: 26, head: 7' 'down, layer: 9, head: 8' 'up, layer: 26, head: 5' 'mid, layer: 9, head: 12' 'mid, layer: 3, head: 15' 'mid, layer: 9, head: 14' 'up, layer: 22, head: 1' 'down, layer: 8, head: 2' 'up, layer: 8, head: 16' 'down, layer: 13, head: 8' 'down, layer: 14, head: 14' 'mid, layer: 7, head: 16' 'down, layer: 7, head: 15' 'down, layer: 12, head: 6' 'down, layer: 12, head: 4' 'down, layer: 9, head: 5' 'mid, layer: 6, head: 11' 'down, layer: 9, head: 12' 'up, layer: 27, head: 10' 'up, layer: 9, head: 6' 'down, layer: 4, head: 0' 'down, layer: 3, head: 4' 'down, layer: 22, head: 6' 'mid, layer: 8, head: 7' 'down, layer: 23, head: 12' 'down, layer: 12, head: 14' 'down, layer: 22, head: 16' 'mid, layer: 5, head: 17' 'down, layer: 22, head: 15' 'up, layer: 22, head: 6' 'mid, layer: 7, head: 14' 'down, layer: 13, head: 5' 'down, layer: 16, head: 17' 'mid, layer: 4, head: 16' 'mid, layer: 6, head: 4' 'mid, layer: 2, head: 6' 'mid, layer: 6, head: 2' 'up, layer: 24, head: 12' 'down, layer: 11, head: 15' 'up, layer: 8, head: 11' 'up, layer: 16, head: 12' 'down, layer: 13, head: 11' 'down, layer: 1, head: 4' 'down, layer: 9, head: 14' 'down, layer: 10, head: 10' 'down, layer: 11, head: 14' 'mid, layer: 0, head: 5' 'mid, layer: 9, head: 11' 'down, layer: 15, head: 8' 'up, layer: 28, head: 7' 'mid, layer: 7, head: 17' 'up, layer: 20, head: 0' 'down, layer: 11, head: 13' 'up, layer: 2, head: 2' 'mid, layer: 4, head: 19' 'mid, layer: 7, head: 2' 'down, layer: 8, head: 8' 'mid, layer: 8, head: 1' 'up, layer: 10, head: 3' 'mid, layer: 8, head: 15' 'up, layer: 19, head: 1' 'down, layer: 12, head: 13' 'down, layer: 22, head: 14' 'down, layer: 8, head: 4' 'down, layer: 23, head: 1' 'down, layer: 7, head: 16' 'mid, layer: 3, head: 3' 'up, layer: 9, head: 12' 'up, layer: 29, head: 11' 'down, layer: 9, head: 11' 'down, layer: 8, head: 1' 'up, layer: 29, head: 14' 'up, layer: 8, head: 19' 'mid, layer: 3, head: 14' 'mid, layer: 5, head: 2' 'down, layer: 13, head: 15' 'up, layer: 4, head: 14' 'mid, layer: 3, head: 9' 'down, layer: 18, head: 0' 'down, layer: 6, head: 7' 'up, layer: 24, head: 9' 'up, layer: 17, head: 19' 'down, layer: 10, head: 8' 'up, layer: 28, head: 8' 'down, layer: 1, head: 1' 'down, layer: 16, head: 6' 'down, layer: 10, head: 13' 'down, layer: 11, head: 6' 'down, layer: 21, head: 2' 'down, layer: 8, head: 15' 'down, layer: 5, head: 7' 'mid, layer: 6, head: 1' 'down, layer: 11, head: 8' 'down, layer: 21, head: 11' 'down, layer: 18, head: 2' 'mid, layer: 7, head: 8' 'down, layer: 10, head: 9' 'down, layer: 15, head: 18' 'down, layer: 10, head: 11']"
